loan_amount,rate_of_interest,Upfront_charges,term,property_value,Credit_Score,income,open_credit,Neg_ammortization,interest_only,lump_sum_payment,age,Region,business_or_commercial,occupancy_type,Secured_by,Status
196500,3.99,2596.45,180.0,418000.0,825,9420.0,0,1,0,0,3,2,0,0,0,1
476500,4.5,0.0,360.0,698000.0,692,9180.0,0,0,0,0,2,0,0,0,0,0
366500,3.99,2596.45,360.0,418000.0,724,4980.0,0,0,0,0,4,1,0,0,0,1
186500,3.775,203.75,360.0,628000.0,754,13920.0,0,0,0,0,4,1,0,1,0,0
246500,3.99,2596.45,360.0,248000.0,606,8040.0,0,0,0,0,2,1,0,0,0,1
706500,3.99,2596.45,360.0,418000.0,795,13320.0,0,0,0,0,2,2,0,0,0,1
226500,2.875,1170.03,360.0,238000.0,693,5760.0,0,0,0,0,4,1,0,0,0,0
216500,4.375,59.74,360.0,268000.0,678,9180.0,0,0,0,0,3,2,0,0,0,0
126500,3.875,3225.49,360.0,158000.0,674,4860.0,0,0,0,0,2,0,1,0,0,0
306500,3.99,8900.0,360.0,438000.0,868,3300.0,0,0,0,0,5,2,0,0,0,0
396500,3.375,0.0,360.0,488000.0,754,8100.0,0,1,1,0,2,1,1,0,0,0
216500,4.99,1033.19,360.0,338000.0,565,4200.0,0,0,0,0,2,2,0,0,0,0
166500,3.99,2596.45,360.0,418000.0,888,3180.0,0,1,0,0,5,1,0,0,0,1
266500,4.125,671.6,360.0,428000.0,663,3060.0,0,0,0,0,3,0,0,0,0,0
466500,3.625,476.94,360.0,618000.0,790,17700.0,0,0,1,0,4,1,0,0,0,0
116500,3.99,1411.0,360.0,128000.0,873,1800.0,0,0,0,0,3,1,0,0,0,0
466500,4.99,1150.0,360.0,678000.0,585,10020.0,0,1,0,0,2,1,0,0,0,0
166500,4.625,4600.0,360.0,208000.0,837,2160.0,0,0,0,0,5,1,0,0,0,0
366500,3.99,2596.45,360.0,488000.0,753,5280.0,0,0,0,0,6,0,0,0,0,1
276500,4.99,4990.0,360.0,348000.0,710,4680.0,0,0,0,0,3,0,0,0,0,0
376500,4.5,1220.0,360.0,478000.0,769,5580.0,0,0,0,0,4,1,0,0,0,0
166500,3.625,4940.0,180.0,278000.0,615,5880.0,0,0,0,0,4,1,0,0,0,0
296500,4.5,6092.5,360.0,448000.0,878,3180.0,0,0,0,0,3,2,0,0,0,0
456500,3.99,2596.45,180.0,358000.0,692,18900.0,0,0,0,0,3,0,0,2,0,1
476500,3.625,0.0,360.0,808000.0,700,8160.0,0,0,0,0,3,0,0,0,0,0
446500,3.99,6083.0,360.0,638000.0,634,9900.0,0,0,0,0,3,0,0,0,0,0
176500,4.99,5184.0,360.0,218000.0,598,3600.0,0,0,0,0,3,0,0,0,0,0
1356500,3.5,25639.75,360.0,1858000.0,866,37560.0,0,0,0,0,4,1,0,1,0,0
106500,5.25,2596.45,360.0,748000.0,681,8100.0,1,0,1,0,5,1,0,0,0,0
126500,4.875,2384.35,360.0,138000.0,845,3300.0,0,0,0,0,5,1,0,0,0,0
466500,3.99,2596.45,360.0,908000.0,628,5340.0,0,0,0,0,4,1,0,0,0,1
986500,3.99,2596.45,360.0,418000.0,609,24480.0,0,0,0,0,5,1,0,0,0,1
146500,3.875,3590.0,240.0,178000.0,637,4260.0,0,0,0,0,5,1,0,0,0,0
366500,4.99,1150.0,360.0,538000.0,752,6840.0,0,1,0,0,3,0,0,0,0,0
156500,4.375,2741.55,180.0,218000.0,579,3780.0,0,0,0,0,6,1,0,0,0,0
206500,4.75,3640.0,360.0,268000.0,572,7020.0,0,0,0,0,5,0,0,0,0,0
116500,3.99,2596.45,96.0,418000.0,886,3000.0,0,1,0,0,5,1,0,0,0,1
296500,3.99,2596.45,360.0,418000.0,500,3300.0,0,0,0,1,3,0,0,2,0,1
406500,3.99,2596.45,360.0,538000.0,559,6720.0,0,0,0,0,5,1,0,0,0,1
166500,3.99,3593.8,324.0,288000.0,579,3060.0,0,0,0,0,5,2,0,0,0,0
396500,3.875,9303.12,360.0,448000.0,763,16560.0,0,0,0,0,2,1,0,0,0,0
236500,4.375,5832.6,360.0,438000.0,731,3060.0,0,1,0,0,3,0,0,0,0,0
406500,3.75,11750.0,360.0,878000.0,529,3780.0,0,0,0,0,4,1,0,0,0,0
266500,3.99,2596.45,360.0,418000.0,525,6060.0,0,0,0,0,2,1,0,0,0,1
546500,4.375,10529.91,360.0,568000.0,755,5640.0,0,0,0,0,2,0,0,0,0,0
96500,4.25,2645.98,180.0,228000.0,678,4860.0,0,1,0,0,5,1,0,1,0,0
476500,2.99,6431.55,360.0,658000.0,522,5760.0,0,0,0,0,2,0,0,0,0,0
496500,4.375,0.0,360.0,528000.0,763,5280.0,0,1,0,0,1,0,0,0,0,0
96500,4.625,3037.19,360.0,218000.0,709,1560.0,0,0,0,0,5,0,0,0,0,0
166500,4.18,2725.0,360.0,378000.0,530,4860.0,0,0,0,0,4,1,0,0,0,0
126500,3.99,2596.45,360.0,228000.0,874,2460.0,0,1,0,0,4,0,0,0,0,1
466500,3.99,4625.86,360.0,538000.0,594,6660.0,0,0,0,0,2,0,0,0,0,0
96500,3.99,2596.45,180.0,138000.0,584,3420.0,0,0,0,0,4,1,0,2,0,1
476500,3.625,0.0,360.0,2308000.0,778,11700.0,0,0,0,0,5,1,0,0,0,0
136500,4.5,3262.73,360.0,168000.0,811,1680.0,0,0,0,0,1,0,1,0,0,0
396500,3.125,915.65,360.0,508000.0,563,5760.0,0,0,0,0,2,1,0,0,0,0
566500,3.875,0.0,360.0,758000.0,559,7140.0,0,0,0,0,1,1,0,0,0,0
276500,3.99,9146.56,360.0,308000.0,812,11100.0,0,0,0,0,4,1,0,0,0,0
386500,3.99,2596.45,360.0,488000.0,760,19080.0,0,0,0,0,4,1,0,1,0,1
246500,4.25,7321.92,360.0,258000.0,890,4860.0,0,0,0,0,3,0,1,0,0,0
556500,3.99,2596.45,360.0,698000.0,550,12000.0,0,0,0,0,3,0,0,0,0,1
586500,4.25,0.0,360.0,908000.0,871,10740.0,0,0,0,0,2,0,0,0,0,0
186500,3.99,2596.45,360.0,418000.0,889,3180.0,0,0,0,1,5,3,1,0,0,1
486500,4.25,2596.45,360.0,908000.0,517,7200.0,0,1,0,0,2,1,0,0,0,0
156500,4.375,4186.88,360.0,188000.0,770,3720.0,0,1,0,0,4,0,0,0,0,0
176500,4.25,0.0,360.0,178000.0,781,2040.0,0,0,0,0,2,1,1,0,0,0
576500,4.375,3807.8,360.0,958000.0,864,8520.0,0,0,0,0,2,1,0,0,0,0
176500,3.875,4839.46,228.0,228000.0,791,4860.0,0,0,0,0,2,0,0,0,0,0
176500,3.875,2713.18,180.0,238000.0,740,7020.0,0,0,0,0,4,0,0,0,0,0
256500,3.99,2596.45,360.0,418000.0,859,0.0,0,0,0,0,4,1,0,0,0,1
566500,3.375,3195.61,180.0,818000.0,810,9000.0,0,0,0,0,2,0,0,0,0,0
766500,4.25,8583.75,360.0,1158000.0,504,12540.0,0,0,0,0,4,1,0,0,0,0
286500,4.875,3411.13,360.0,338000.0,692,7140.0,0,0,0,0,4,1,0,0,0,0
276500,3.75,6730.0,360.0,468000.0,761,4800.0,0,0,0,0,3,1,0,0,0,0
206500,4.25,0.0,360.0,228000.0,751,3960.0,0,0,0,0,4,0,0,0,0,0
436500,3.99,2596.45,360.0,518000.0,658,9000.0,0,0,0,0,4,0,0,0,0,1
496500,3.99,2596.45,360.0,418000.0,582,6540.0,0,0,0,0,1,3,0,0,0,1
256500,3.99,2596.45,360.0,348000.0,704,2460.0,0,0,0,0,5,1,0,0,0,0
136500,4.25,2596.45,360.0,278000.0,768,3960.0,0,0,0,0,4,2,0,0,0,0
466500,3.99,2596.45,360.0,418000.0,526,10440.0,0,1,0,0,1,1,0,0,0,1
186500,4.25,4037.5,360.0,268000.0,549,3000.0,0,0,0,0,3,0,0,0,0,0
766500,3.99,2596.45,360.0,958000.0,800,8940.0,0,1,0,0,3,1,0,0,0,1
176500,3.99,2596.45,360.0,258000.0,775,3120.0,0,1,0,0,5,0,0,0,0,1
176500,3.99,2596.45,360.0,218000.0,649,5100.0,0,0,0,0,3,1,1,0,0,1
356500,3.99,2596.45,360.0,428000.0,545,5940.0,0,0,0,1,4,0,0,0,0,1
306500,3.69,2355.7,360.0,458000.0,646,6420.0,0,0,0,0,3,1,0,0,0,0
356500,3.99,2596.45,360.0,518000.0,862,2580.0,0,0,0,0,4,1,0,0,0,1
186500,3.99,2596.45,324.0,298000.0,847,4140.0,0,1,0,0,1,1,0,0,0,1
126500,4.375,2596.45,360.0,228000.0,581,3660.0,0,0,0,0,4,0,0,0,0,0
186500,4.99,2500.0,360.0,248000.0,800,3360.0,0,0,0,0,2,0,0,2,0,0
516500,3.125,2053.79,360.0,998000.0,519,5760.0,0,0,0,0,2,1,0,0,0,0
166500,4.5,3115.24,360.0,188000.0,676,5940.0,0,0,0,0,4,0,1,0,0,0
526500,4.5,10385.0,360.0,758000.0,608,9780.0,0,0,0,0,4,0,0,0,0,0
296500,3.625,2596.45,360.0,378000.0,547,7500.0,0,0,0,0,4,1,0,0,0,0
936500,3.5,1622.4,360.0,2058000.0,587,23760.0,0,0,0,0,2,1,0,0,0,0
266500,3.99,5270.0,360.0,338000.0,588,8760.0,0,0,0,0,3,2,0,0,0,0
246500,3.99,2596.45,360.0,418000.0,723,2340.0,0,0,0,0,5,0,0,0,0,1
286500,2.99,2809.76,360.0,278000.0,678,8160.0,0,0,0,0,3,1,0,0,0,0
216500,5.5,7371.19,360.0,268000.0,807,12240.0,0,0,0,0,4,1,0,2,0,0
246500,4.5,802.2,360.0,308000.0,813,5040.0,0,0,0,0,3,1,0,0,0,0
86500,3.75,2678.65,360.0,118000.0,868,4320.0,0,0,0,0,3,1,1,0,0,0
276500,3.75,2686.0,180.0,318000.0,766,11340.0,0,0,0,0,3,1,1,0,0,0
486500,4.18,4176.27,360.0,718000.0,625,7500.0,0,0,0,0,1,1,0,0,0,0
266500,3.99,2443.14,360.0,288000.0,872,8640.0,0,0,0,0,4,0,0,0,0,0
286500,3.99,2596.45,360.0,418000.0,567,14700.0,0,0,0,0,3,0,0,0,0,1
546500,3.75,1600.0,360.0,558000.0,687,5760.0,0,0,0,0,1,1,0,0,0,0
656500,4.875,0.0,360.0,728000.0,617,12780.0,0,0,0,0,2,0,0,0,0,0
326500,3.875,6527.59,360.0,438000.0,593,5220.0,0,1,1,0,4,1,0,0,0,0
556500,3.625,0.0,360.0,638000.0,571,13980.0,0,0,0,0,3,1,0,0,0,0
356500,3.99,2596.45,300.0,658000.0,818,8280.0,0,0,0,0,3,1,0,0,0,1
306500,3.75,0.0,240.0,458000.0,820,6720.0,0,0,0,0,1,1,0,0,0,0
86500,4.375,2363.52,360.0,138000.0,557,1740.0,0,0,0,0,1,1,1,0,0,0
346500,3.99,2596.45,360.0,428000.0,725,5220.0,0,0,0,0,2,0,0,0,0,1
266500,3.75,5887.5,180.0,358000.0,582,7500.0,0,0,0,0,4,0,0,0,0,0
726500,3.99,13005.08,360.0,1158000.0,836,9060.0,0,0,0,0,3,0,0,0,0,0
406500,4.0,5098.75,240.0,568000.0,529,7560.0,0,0,0,0,1,1,0,0,0,0
366500,3.99,2596.45,360.0,418000.0,738,3060.0,0,0,0,0,5,1,0,0,0,1
196500,3.25,1250.0,180.0,458000.0,683,10380.0,0,0,1,0,4,0,0,0,0,0
396500,3.99,2596.45,360.0,418000.0,546,5820.0,0,0,0,0,5,0,0,0,0,1
616500,4.75,0.0,360.0,778000.0,680,12300.0,0,0,0,0,3,1,0,0,0,0
186500,4.5,4850.0,360.0,228000.0,778,6420.0,0,0,0,0,4,0,0,0,0,0
376500,3.375,1006.5,360.0,578000.0,532,7500.0,0,0,0,0,1,0,0,0,0,0
246500,3.125,1344.1,360.0,308000.0,729,4920.0,0,0,0,0,3,1,1,0,0,0
246500,3.375,0.0,360.0,298000.0,572,2940.0,0,1,1,0,4,1,1,0,0,0
286500,4.99,2168.75,324.0,428000.0,578,3360.0,0,1,0,0,6,1,0,0,0,0
166500,3.875,4623.0,144.0,228000.0,744,4860.0,0,0,0,0,4,0,0,0,0,0
246500,4.625,7581.25,360.0,398000.0,637,3720.0,0,0,0,0,4,0,0,0,0,0
246500,3.75,3331.25,360.0,278000.0,838,6000.0,0,0,1,0,2,1,0,0,0,0
126500,3.99,2596.45,360.0,418000.0,753,0.0,0,0,0,0,4,1,0,0,0,1
456500,4.5,0.0,360.0,718000.0,777,13320.0,0,0,0,0,4,0,0,2,0,0
136500,3.99,2596.45,180.0,418000.0,679,6900.0,0,1,0,0,5,2,0,0,0,1
126500,3.99,2596.45,360.0,128000.0,757,4320.0,0,0,0,0,3,1,0,0,0,1
206500,4.125,6054.63,180.0,288000.0,771,14160.0,0,0,0,0,2,0,0,2,0,0
186500,3.99,1800.0,360.0,248000.0,852,2880.0,0,0,0,0,6,0,0,0,0,0
76500,3.99,2596.45,360.0,88000.0,837,1800.0,0,0,0,0,3,1,1,0,0,1
106500,3.99,2596.45,360.0,128000.0,849,1980.0,0,0,0,0,3,0,0,0,0,1
216500,4.875,533.25,360.0,278000.0,845,3600.0,0,0,0,0,6,0,0,0,0,0
636500,3.875,11920.0,360.0,718000.0,590,7080.0,0,0,0,0,2,1,0,0,0,0
326500,3.99,9807.5,360.0,518000.0,867,3960.0,0,0,0,0,3,0,0,0,0,0
46500,3.99,2596.45,360.0,48000.0,899,1800.0,0,0,0,1,5,1,0,0,0,1
326500,5.125,202.16,360.0,338000.0,755,5940.0,0,0,0,0,6,1,0,0,0,0
506500,4.125,0.0,360.0,738000.0,685,7560.0,0,0,0,0,4,0,0,0,0,0
216500,4.125,795.0,360.0,298000.0,657,7800.0,0,0,0,0,3,1,0,0,0,0
156500,4.5,813.48,360.0,158000.0,633,2280.0,0,0,0,0,1,1,1,0,0,0
176500,4.25,4316.88,360.0,458000.0,535,1860.0,0,0,0,0,5,2,0,0,0,0
486500,3.99,3066.31,360.0,518000.0,655,11340.0,0,0,0,0,1,0,0,0,0,0
666500,3.99,2596.45,360.0,838000.0,667,8940.0,0,0,0,1,2,1,0,0,0,1
646500,3.99,2596.45,300.0,418000.0,532,10680.0,0,1,0,0,1,1,0,0,0,1
306500,3.99,2596.45,360.0,768000.0,559,10440.0,0,0,0,0,4,1,0,0,0,1
556500,4.375,0.0,360.0,798000.0,602,9300.0,0,0,0,0,4,0,0,0,0,0
466500,3.99,1506.48,360.0,628000.0,687,5160.0,0,0,0,0,2,0,0,2,0,0
186500,3.625,1250.0,360.0,258000.0,500,3720.0,0,0,0,0,6,1,0,0,0,0
406500,4.125,0.0,360.0,618000.0,581,11100.0,0,0,0,0,3,0,0,2,0,0
486500,4.375,0.0,360.0,998000.0,899,5760.0,0,0,1,0,1,0,0,0,0,0
136500,4.99,3002.63,180.0,158000.0,521,2940.0,0,0,0,0,4,1,0,0,0,0
356500,4.25,942.77,360.0,408000.0,608,7560.0,0,0,0,0,2,0,0,0,0,0
386500,3.99,0.0,360.0,528000.0,598,7260.0,0,0,0,0,2,2,0,0,0,0
186500,3.99,2596.45,300.0,288000.0,639,4620.0,0,1,0,0,1,3,0,0,0,1
176500,4.625,2424.13,300.0,298000.0,649,2880.0,0,0,0,0,3,0,0,0,0,0
276500,3.99,3970.0,360.0,348000.0,559,7020.0,0,0,0,0,2,1,0,0,0,0
276500,3.99,2596.45,360.0,418000.0,647,3540.0,0,0,0,0,4,2,0,0,0,1
336500,4.25,10752.5,360.0,438000.0,605,7800.0,0,0,0,0,3,2,0,0,0,0
556500,3.875,3693.09,360.0,658000.0,618,5760.0,0,0,0,0,4,0,0,0,0,0
1156500,3.99,2596.45,360.0,2008000.0,842,15300.0,0,0,0,0,3,0,0,0,0,1
276500,3.625,1584.12,360.0,298000.0,590,7440.0,0,0,0,0,1,1,0,0,0,0
166500,4.5,2483.75,360.0,318000.0,526,5040.0,0,0,0,0,4,1,0,0,0,0
346500,3.625,0.0,360.0,348000.0,884,4800.0,0,0,0,0,0,0,1,0,0,0
186500,4.5,1250.0,324.0,328000.0,801,2280.0,0,0,0,0,6,0,0,0,0,0
316500,3.75,1250.0,240.0,578000.0,789,4440.0,0,0,0,0,3,0,0,0,0,0
216500,4.25,2117.56,360.0,288000.0,521,9900.0,0,0,0,0,2,1,0,2,0,0
396500,3.875,0.0,360.0,808000.0,641,14520.0,0,0,0,0,4,1,0,0,0,0
126500,4.25,3160.94,156.0,168000.0,640,4860.0,0,1,0,0,5,2,0,0,0,0
336500,3.5,0.0,360.0,588000.0,653,7920.0,0,0,0,0,4,1,0,0,0,0
286500,3.99,2596.45,360.0,418000.0,539,7740.0,0,0,0,0,4,1,0,0,0,1
236500,4.125,0.0,360.0,268000.0,678,5760.0,0,0,0,0,4,0,0,0,0,0
66500,3.99,2596.45,360.0,418000.0,829,10200.0,1,1,1,0,2,1,0,0,0,1
166500,4.99,0.0,360.0,268000.0,877,1800.0,0,0,0,0,5,0,0,0,0,0
236500,3.875,7010.16,180.0,278000.0,508,6060.0,0,1,0,0,5,0,0,0,0,0
236500,4.625,3578.0,360.0,248000.0,775,2940.0,0,0,0,0,3,1,0,0,0,0
276500,3.99,2596.45,300.0,418000.0,540,0.0,0,1,0,0,4,0,0,0,0,1
446500,3.99,2596.45,360.0,418000.0,856,9780.0,0,0,0,0,2,1,0,0,0,1
346500,4.75,4462.5,240.0,528000.0,578,4500.0,0,0,0,0,4,1,0,2,0,0
76500,5.5,493.75,360.0,138000.0,543,1680.0,0,1,0,0,6,1,0,0,0,0
526500,3.99,2241.8,360.0,658000.0,806,12360.0,0,0,0,0,3,0,0,0,0,0
426500,4.125,300.0,360.0,1108000.0,824,9180.0,0,0,0,0,2,0,0,2,0,0
366500,4.125,0.0,360.0,618000.0,792,4680.0,0,0,0,0,2,0,0,0,0,0
106500,4.625,3105.0,360.0,158000.0,611,2400.0,0,0,0,0,2,0,0,0,0,0
66500,3.99,2282.0,360.0,88000.0,697,2100.0,0,0,0,0,6,0,0,0,0,0
86500,3.99,2596.45,180.0,88000.0,792,4500.0,0,0,0,0,4,2,1,0,0,1
126500,4.125,0.0,360.0,158000.0,684,5760.0,0,1,0,0,4,1,1,0,0,0
106500,3.99,2596.45,360.0,418000.0,659,2160.0,0,0,0,1,5,2,1,0,0,1
566500,3.99,2596.45,360.0,418000.0,528,8040.0,0,0,0,0,1,0,0,0,0,1
786500,3.75,0.0,360.0,1238000.0,519,13500.0,0,0,0,0,2,0,0,0,0,0
486500,3.875,49.23,360.0,1738000.0,670,10260.0,0,0,0,0,4,0,0,0,0,0
246500,3.99,4624.74,360.0,418000.0,778,5280.0,0,0,1,0,2,1,0,0,0,0
596500,4.375,1343.88,360.0,718000.0,806,10560.0,0,1,0,0,5,0,0,0,0,0
566500,3.99,2596.45,360.0,418000.0,809,8100.0,0,1,0,0,2,0,0,0,0,1
226500,4.5,3179.38,360.0,248000.0,698,5760.0,0,0,0,0,2,0,0,0,0,0
436500,4.99,1150.0,360.0,548000.0,644,11640.0,0,1,0,0,3,1,0,0,0,0
256500,3.99,2596.45,300.0,328000.0,814,6180.0,0,1,1,0,3,1,1,0,0,1
76500,5.375,1349.5,360.0,138000.0,710,840.0,0,1,0,0,4,0,0,0,0,0
166500,3.375,4400.0,360.0,498000.0,520,4020.0,0,0,0,0,5,0,0,0,0,0
196500,3.99,2596.45,360.0,418000.0,755,2640.0,0,0,0,0,4,0,0,0,0,1
276500,3.99,5698.3,360.0,508000.0,506,6660.0,0,0,1,0,2,1,1,0,0,0
466500,4.25,0.0,360.0,958000.0,827,5760.0,0,0,0,0,4,0,1,0,0,0
456500,4.0,841.15,360.0,508000.0,544,6840.0,0,0,0,0,2,1,0,0,0,0
266500,4.375,0.0,360.0,468000.0,664,3120.0,0,0,0,0,5,1,0,0,0,0
256500,4.375,2120.13,360.0,598000.0,740,5100.0,0,0,0,0,4,1,0,0,0,0
386500,3.99,2596.45,300.0,418000.0,760,6960.0,0,1,0,0,3,0,1,0,0,1
666500,3.99,2596.45,360.0,1228000.0,635,7620.0,0,0,0,0,1,0,0,0,0,1
426500,3.99,2596.45,360.0,418000.0,741,6780.0,0,0,0,0,2,0,0,0,0,1
406500,3.125,6460.8,180.0,688000.0,635,10800.0,0,0,0,0,2,0,0,0,0,0
486500,3.99,9626.13,360.0,798000.0,534,8760.0,0,0,0,0,2,0,0,0,0,0
236500,3.625,0.0,360.0,248000.0,786,5760.0,0,0,1,0,0,1,1,0,0,0
176500,4.18,4450.0,360.0,228000.0,712,5460.0,0,1,0,0,2,1,0,0,0,0
106500,4.625,271.15,360.0,118000.0,792,3960.0,0,0,0,0,2,1,1,0,0,0
346500,5.25,10487.63,360.0,358000.0,798,6300.0,0,0,0,0,1,2,0,0,0,0
206500,3.99,2596.45,360.0,298000.0,630,2280.0,0,0,0,0,2,2,0,0,0,1
486500,3.625,5003.83,360.0,698000.0,800,12360.0,0,1,1,0,4,1,0,0,0,0
286500,4.875,0.0,240.0,408000.0,560,23700.0,0,1,0,0,3,1,0,2,0,0
616500,3.625,2680.78,360.0,1338000.0,678,10440.0,0,0,0,0,1,0,0,0,0,0
226500,3.5,1306.8,360.0,248000.0,629,3120.0,0,0,0,0,2,1,0,0,0,0
156500,3.5,880.94,360.0,178000.0,566,5760.0,0,0,0,0,3,0,0,0,0,0
706500,3.99,2596.45,324.0,1388000.0,565,15720.0,0,1,0,0,5,1,0,0,0,1
136500,3.99,4060.23,360.0,238000.0,840,3600.0,0,0,0,0,5,0,0,0,0,0
356500,4.625,2128.75,360.0,488000.0,524,6300.0,0,0,0,0,4,0,0,0,0,0
606500,3.75,1800.0,360.0,1128000.0,561,7800.0,0,0,0,0,4,0,0,0,0,0
356500,3.375,0.0,360.0,368000.0,628,5040.0,0,0,0,0,2,0,1,0,0,0
206500,3.99,2596.45,360.0,418000.0,750,3300.0,0,0,0,0,4,1,0,0,0,1
356500,4.75,3337.5,360.0,458000.0,513,4440.0,0,0,0,0,4,1,0,0,0,0
246500,5.5,6036.0,360.0,548000.0,670,4800.0,0,0,0,0,5,2,0,2,0,0
566500,3.625,0.0,324.0,808000.0,516,9660.0,0,1,0,0,4,1,0,0,0,0
566500,3.99,2596.45,360.0,608000.0,547,5760.0,0,0,0,0,4,1,0,0,0,1
396500,3.75,0.0,360.0,658000.0,651,7560.0,0,0,0,0,4,1,0,0,0,0
376500,3.99,3354.56,360.0,548000.0,658,4080.0,0,0,0,0,4,0,0,0,0,0
296500,3.99,2596.45,360.0,308000.0,583,3600.0,0,0,0,0,1,1,0,0,0,1
346500,4.25,734.4,360.0,628000.0,677,5220.0,0,0,0,0,5,1,0,0,0,0
366500,3.99,4194.5,360.0,388000.0,648,10500.0,0,0,0,0,3,1,0,0,0,0
246500,4.375,864.4,360.0,308000.0,708,8160.0,0,0,1,0,4,1,0,0,0,0
276500,3.875,4355.0,360.0,468000.0,688,2820.0,0,0,0,0,5,0,0,0,0,0
346500,3.5,1610.23,360.0,608000.0,898,3780.0,0,0,0,0,4,0,0,0,0,0
236500,3.875,2413.75,360.0,248000.0,752,8520.0,0,0,0,0,3,1,0,0,0,0
286500,3.99,2598.75,180.0,308000.0,744,7620.0,0,1,0,0,4,0,0,0,0,0
676500,3.99,2596.45,324.0,418000.0,536,10560.0,0,1,0,0,4,1,0,0,0,1
616500,3.5,0.0,360.0,1278000.0,654,8940.0,0,0,0,0,4,1,0,0,0,0
166500,4.375,552.78,360.0,188000.0,697,3480.0,0,0,0,0,4,1,0,0,0,0
236500,4.25,2380.0,360.0,258000.0,814,4920.0,0,0,0,0,2,0,0,0,0,0
516500,3.99,0.0,360.0,528000.0,521,5760.0,0,0,0,0,3,2,1,0,0,0
136500,4.5,0.0,360.0,168000.0,788,2400.0,0,0,0,0,5,0,1,0,0,0
466500,3.56,5920.28,360.0,588000.0,604,7380.0,0,0,0,0,2,1,0,0,0,0
116500,3.75,4304.5,180.0,168000.0,855,3240.0,0,0,0,0,5,0,0,1,0,0
316500,3.99,2596.45,324.0,378000.0,768,8760.0,0,0,0,0,1,0,0,0,0,1
156500,3.5,5403.5,360.0,388000.0,558,3360.0,0,0,0,0,3,1,0,0,0,0
106500,3.99,2596.45,360.0,138000.0,677,2880.0,0,0,0,0,2,1,0,1,0,1
576500,3.49,0.0,360.0,588000.0,696,10680.0,0,0,0,0,3,1,1,0,0,0
166500,5.5,2604.38,360.0,228000.0,620,3360.0,0,0,0,0,3,1,0,0,0,0
266500,3.625,3077.65,360.0,268000.0,601,4860.0,0,0,0,0,2,0,1,0,0,0
86500,3.875,2850.0,180.0,148000.0,654,2880.0,0,0,0,0,4,0,0,0,0,0
366500,3.99,2596.45,360.0,328000.0,583,5760.0,0,0,0,0,1,1,0,0,0,1
446500,3.75,12275.0,360.0,498000.0,501,11880.0,0,0,0,0,2,1,0,0,0,0
116500,3.99,2596.45,144.0,418000.0,880,4560.0,0,0,0,0,4,0,0,0,0,1
376500,4.25,5911.25,360.0,758000.0,610,8340.0,0,0,0,0,4,0,0,0,0,0
496500,4.875,0.0,360.0,528000.0,660,5640.0,0,1,0,0,1,0,0,0,0,0
476500,4.56,0.0,360.0,598000.0,772,7380.0,0,0,0,0,4,1,0,0,0,0
296500,3.56,5001.99,360.0,398000.0,782,11580.0,0,0,0,0,4,1,0,0,0,0
576500,4.375,8163.81,360.0,638000.0,838,11280.0,0,0,0,0,2,1,0,0,0,0
96500,4.375,2897.04,360.0,98000.0,644,5520.0,0,1,0,0,4,0,1,0,0,0
526500,3.625,11750.0,360.0,708000.0,772,10320.0,0,0,0,0,2,1,0,0,0,0
326500,4.125,6093.75,360.0,558000.0,829,8340.0,0,0,0,0,2,1,0,0,0,0
206500,3.5,3856.24,360.0,248000.0,880,2940.0,0,0,0,0,1,0,1,0,0,0
566500,4.0,600.7,360.0,678000.0,646,9060.0,0,0,0,0,2,1,0,0,0,0
346500,4.5,795.0,324.0,388000.0,500,6600.0,0,1,0,0,2,1,0,0,0,0
296500,3.5,1028.05,336.0,328000.0,892,4380.0,0,0,0,0,1,1,0,0,0,0
136500,3.99,2596.45,360.0,168000.0,838,3120.0,0,0,0,0,2,1,0,0,0,1
306500,3.875,5299.0,360.0,378000.0,710,7140.0,0,0,0,0,3,0,0,0,0,0
406500,3.25,0.0,360.0,408000.0,785,12240.0,0,0,0,0,3,0,0,0,0,0
326500,3.99,0.0,360.0,448000.0,753,5280.0,0,0,0,0,6,1,0,0,0,0
276500,4.56,2066.25,360.0,298000.0,898,8880.0,0,0,0,0,4,1,0,0,0,0
166500,3.99,2596.45,360.0,418000.0,824,10080.0,0,0,0,0,4,0,0,2,0,1
306500,3.99,2596.45,360.0,418000.0,881,0.0,0,0,0,0,4,0,0,0,0,1
136500,3.99,2596.45,240.0,208000.0,722,5580.0,0,0,0,0,5,0,0,0,0,1
376500,3.75,2596.45,360.0,708000.0,676,4980.0,0,0,0,0,3,1,0,0,0,0
406500,2.875,3894.48,300.0,428000.0,602,5760.0,0,0,0,0,3,1,0,0,0,0
126500,3.99,2596.45,360.0,418000.0,882,1860.0,0,0,0,0,4,0,0,0,0,1
336500,3.99,2596.45,360.0,408000.0,797,5160.0,0,0,0,0,1,0,1,0,0,1
106500,3.25,3235.0,120.0,148000.0,674,8700.0,0,0,0,1,2,1,0,0,0,0
496500,3.99,2596.45,360.0,858000.0,520,11760.0,0,0,0,0,4,0,0,0,0,1
166500,3.875,1393.6,180.0,438000.0,748,5880.0,0,0,0,0,2,1,0,0,0,0
176500,3.99,2596.45,360.0,208000.0,563,1440.0,0,0,0,0,3,1,1,0,0,1
476500,3.99,3013.44,324.0,498000.0,748,7620.0,0,1,0,0,2,1,0,0,0,0
